Time,header.seq,header.stamp.secs,header.stamp.nsecs,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1678956296,27,1678956295,748708000,-0.000140329,-0.000689485,-0.00135156,-0.397647113,-0.009629738,0.01669706,0.917335987,-0.001460602,0.032186486,0.009132993,0.040596552,0.018800322,0.027626781
1678956296,28,1678956295,748708000,-0.000140329,-0.000689485,-0.00135156,-0.397647113,-0.009629738,0.01669706,0.917335987,-0.001460602,0.032186486,0.009132993,0.040596552,0.018800322,0.027626781
1678956296,29,1678956295,748708000,-0.000140329,-0.000689485,-0.00135156,-0.397647113,-0.009629738,0.01669706,0.917335987,-0.001460602,0.032186486,0.009132993,0.040596552,0.018800322,0.027626781
1678956296,30,1678956295,765301000,-0.000178007,-0.000622881,-0.00137759,-0.397910774,-0.009468491,0.016844489,0.917220592,-0.003320468,0.004230543,-0.002878102,0.156729966,-0.043270044,-0.047706231
1678956296,31,1678956295,765301000,-0.000178007,-0.000622881,-0.00137759,-0.397910774,-0.009468491,0.016844489,0.917220592,-0.003320468,0.004230543,-0.002878102,0.156729966,-0.043270044,-0.047706231
1678956296,32,1678956295,765301000,-0.000178007,-0.000622881,-0.00137759,-0.397910774,-0.009468491,0.016844489,0.917220592,-0.003320468,0.004230543,-0.002878102,0.156729966,-0.043270044,-0.047706231
1678956296,33,1678956295,773462000,-0.000193314,-0.000535806,-0.001370918,-0.39789024,-0.009599903,0.016687809,0.917231023,-0.001106507,0.007328597,0.002073367,-0.098303199,0.030190287,0.006154131
1678956296,34,1678956295,773462000,-0.000193314,-0.000535806,-0.001370918,-0.39789024,-0.009599903,0.016687809,0.917231023,-0.001106507,0.007328597,0.002073367,-0.098303199,0.030190287,0.006154131
1678956296,35,1678956295,779084000,-0.000197083,-0.000497903,-0.001357052,-0.397897393,-0.009492782,0.016770173,0.917227566,-0.000337217,0.007614532,0.003279365,0.032915447,0.050370928,0.02048859
1678956296,36,1678956295,779084000,-0.000197083,-0.000497903,-0.001357052,-0.397897393,-0.009492782,0.016770173,0.917227566,-0.000337217,0.007614532,0.003279365,0.032915447,0.050370928,0.02048859
1678956296,37,1678956295,785563000,-0.000335131,-0.000986126,-0.001146892,-0.397773325,-0.009471088,0.016705902,0.91728276,0.000266718,-0.00468833,0.024095418,-0.017948747,-0.000279072,0.01759211
1678956296,38,1678956295,785563000,-0.000335131,-0.000986126,-0.001146892,-0.397773325,-0.009471088,0.016705902,0.91728276,0.000266718,-0.00468833,0.024095418,-0.017948747,-0.000279072,0.01759211
1678956296,39,1678956295,785563000,-0.000335131,-0.000986126,-0.001146892,-0.397773325,-0.009471088,0.016705902,0.91728276,0.000266718,-0.00468833,0.024095418,-0.017948747,-0.000279072,0.01759211
1678956296,40,1678956295,785563000,-0.000335131,-0.000986126,-0.001146892,-0.397773325,-0.009471088,0.016705902,0.91728276,0.000266718,-0.00468833,0.024095418,-0.017948747,-0.000279072,0.01759211
1678956296,41,1678956295,785563000,-0.000335131,-0.000986126,-0.001146892,-0.397773325,-0.009471088,0.016705902,0.91728276,0.000266718,-0.00468833,0.024095418,-0.017948747,-0.000279072,0.01759211
1678956296,42,1678956295,801203000,-0.00037833,-0.001061579,-0.001048466,-0.397758484,-0.009483504,0.016502587,0.917292714,0.000314693,-0.00084684,0.011131937,0.220033973,-0.019894663,-0.004472127
1678956296,43,1678956295,801203000,-0.00037833,-0.001061579,-0.001048466,-0.397758484,-0.009483504,0.016502587,0.917292714,0.000314693,-0.00084684,0.011131937,0.220033973,-0.019894663,-0.004472127
1678956296,44,1678956295,808252000,-0.000372836,-0.001060466,-0.000996048,-0.397329003,-0.009554725,0.016568564,0.917476892,0.001447017,0.001411716,0.012725848,0.009845419,0.011456901,0.055983409
1678956296,45,1678956295,808252000,-0.000372836,-0.001060466,-0.000996048,-0.397329003,-0.009554725,0.016568564,0.917476892,0.001447017,0.001411716,0.012725848,0.009845419,0.011456901,0.055983409
1678956296,46,1678956295,814427000,-0.000362187,-0.001044695,-0.00093064,-0.397711039,-0.009530009,0.016708989,0.917309105,0.00259521,0.003191511,0.014646119,-0.242648661,0.028060844,0.028983418
1678956296,47,1678956295,814427000,-0.000362187,-0.001044695,-0.00093064,-0.397711039,-0.009530009,0.016708989,0.917309105,0.00259521,0.003191511,0.014646119,-0.242648661,0.028060844,0.028983418
1678956296,48,1678956295,814427000,-0.000362187,-0.001044695,-0.00093064,-0.397711039,-0.009530009,0.016708989,0.917309105,0.00259521,0.003191511,0.014646119,-0.242648661,0.028060844,0.028983418
1678956296,49,1678956295,814427000,-0.000362187,-0.001044695,-0.00093064,-0.397711039,-0.009530009,0.016708989,0.917309105,0.00259521,0.003191511,0.014646119,-0.242648661,0.028060844,0.028983418
1678956296,50,1678956295,826918000,-0.000204385,-0.000699555,-0.001284603,-0.397983968,-0.009490797,0.016827801,0.917188942,0.001879425,0.016881688,-0.003580203,0.045693193,-0.024169134,-0.030504171
1678956296,51,1678956295,826918000,-0.000204385,-0.000699555,-0.001284603,-0.397983968,-0.009490797,0.016827801,0.917188942,0.001879425,0.016881688,-0.003580203,0.045693193,-0.024169134,-0.030504171
1678956296,52,1678956295,831874000,-0.000187295,-0.000545847,-0.001346817,-0.397386342,-0.009700008,0.016626136,0.917449534,0.001206323,0.021691673,-0.008452551,0.001575231,-0.014375808,0.012768279
1678956296,53,1678956295,835416000,-0.000182092,-0.000417121,-0.00140775,-0.397447914,-0.009639882,0.016695131,0.917422235,0.000824116,0.025322191,-0.011387368,0.003714415,0.072239533,0.011474289
1678956296,54,1678956295,835416000,-0.000182092,-0.000417121,-0.00140775,-0.397447914,-0.009639882,0.016695131,0.917422235,0.000824116,0.025322191,-0.011387368,0.003714415,0.072239533,0.011474289
