pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
-0.9022619813584459,-0.34243399037731703,-0.14316123236860112,-0.21947004815872506
-0.9020305051465016,-0.3452439343890612,-0.14456417840904673,-0.2150556184764116
-0.9020232121427391,-0.3463015457424341,-0.14516335662548918,-0.21297162749592818
-0.9017522004706656,-0.3472213051971419,-0.1466398255632535,-0.21160597192982578
-0.9014422055292316,-0.34701959203646104,-0.14811124126151987,-0.21223220832754192
-0.9015366672030867,-0.3454700414234502,-0.14889344707209357,-0.21380528294148055
-0.9018931284348616,-0.3435235000162108,-0.14925714276348556,-0.2151804141710637
-0.9019840254558621,-0.34181496298615527,-0.1498490454503994,-0.21710040412923653
-0.9026826697406888,-0.3398628115439682,-0.1492442673603656,-0.2176775328921735
-0.9029624146942522,-0.3390010782856213,-0.1488059081951223,-0.21816017624177508
-0.9035536495691288,-0.33801645281625736,-0.1473418626781946,-0.21823415314974465
-0.9033541171947715,-0.33854126245560856,-0.14647361030145822,-0.21883036105009956
-0.9038657632410557,-0.3383577141016054,-0.14481408752581304,-0.2181048235776958
-0.9039629201864143,-0.34005406734245824,-0.14267236332490402,-0.21646923145129232
-0.903417636917021,-0.342544440494596,-0.1419197901778806,-0.21531086184796494
-0.9037750453113875,-0.34369566701610077,-0.13996992131660363,-0.21324273016120318
-0.9032131294205085,-0.34498792211196905,-0.13924922398173556,-0.21400720142538837
-0.902082752818793,-0.3459758177662454,-0.13969221838659868,-0.2168721384366101
-0.9014917628309848,-0.3450496583342524,-0.14036899532736424,-0.2203404151008116
-0.900964552623479,-0.3459003412618372,-0.14168574911656157,-0.22032046620633697
-0.9013210321707859,-0.3472325631430341,-0.14340965756026416,-0.2156008102349679
-0.9005150281528707,-0.3536564999951399,-0.14743434816564327,-0.2055795984891171
-0.9003597309675239,-0.3564987748449284,-0.15159955674177789,-0.19818787351392075
-0.8992476344999131,-0.3593488183549153,-0.15654090130830384,-0.1942089596375312
-0.898571717956464,-0.35862111337778746,-0.1619288242746335,-0.19426503101989134
-0.8994181468202,-0.3549061412808968,-0.16362659363832743,-0.19574174600813668
-0.9003930276847261,-0.3506221518391662,-0.16518292377806088,-0.19766396318050986
-0.9018871081809076,-0.3484795598608297,-0.1647788976661949,-0.19496034059834613
-0.9037214243995311,-0.3503552219677808,-0.16342737398104185,-0.18392979176842322
-0.904095972543572,-0.3576071402244636,-0.1617752584130294,-0.16898636693463082
-0.9035480791556565,-0.36497869872329375,-0.15957229918405758,-0.15788690875662753
-0.904320653925057,-0.3681576396350065,-0.15540637836942855,-0.15004322034844364
-0.902968701024826,-0.37439933912087775,-0.15225328852955392,-0.14591677883766685
-0.9029264440623792,-0.3762576257491522,-0.14861410680498915,-0.14514829379138305
-0.9029406908286771,-0.3760303730447082,-0.1440081428650572,-0.15020312850088635
-0.9023685292131327,-0.3755574134406682,-0.14165977565350535,-0.15690812629001852
-0.9028944968890302,-0.36842533735947236,-0.1396079472460001,-0.17191236940081242
-0.9033016591290722,-0.36136649307278274,-0.13659714458590194,-0.18655177567517833
-0.9034430523667274,-0.35554062571529343,-0.1356191150149847,-0.19745618485711242
-0.9036169037201635,-0.3516405867746261,-0.1350207600914276,-0.2039479348883155
-0.9041587136317228,-0.3507471618509036,-0.13463614873775948,-0.20333882094137173
-0.904296290733627,-0.35412668499231514,-0.13545041821211906,-0.1962031346930434
-0.9040184972283836,-0.3575934702758319,-0.13646396458872084,-0.1904078140531259
-0.9037548746043942,-0.361240928644213,-0.13715007650256902,-0.1841791074400324
-0.9025995410652199,-0.3644786465775157,-0.1385299872400364,-0.18242502945237868
-0.901843270189241,-0.3630206755634705,-0.14076034073712806,-0.18730005769628366
-0.9015932711831072,-0.35839553689978954,-0.14111759667975812,-0.19689636308383532
-0.9017492572745617,-0.3502078134282925,-0.140494732013353,-0.2108650987999811
-0.9022972280234022,-0.3438891232788025,-0.13914424918594892,-0.21963367794647123
-0.9037621280755989,-0.3397669350605068,-0.13616586452692003,-0.22188156186369523
-0.9040043421659768,-0.3420550531225558,-0.1346708089487148,-0.21826214386195322
-0.904123115506714,-0.3473449649041568,-0.13397275232717612,-0.2096762741060143
-0.9041083741008867,-0.3542785431785241,-0.13359077652286794,-0.19806161431280458
-0.9026327430713298,-0.36168648607043496,-0.13491501966062341,-0.19035480092386808
-0.9018061316456806,-0.36698124341242405,-0.13640122671188007,-0.18293496949666951
-0.9004225968433421,-0.3712609628630036,-0.1400182336476325,-0.17832377077247707
-0.8993265892501521,-0.37274465080307795,-0.1459788313835632,-0.17596432168239937
-0.9007528437704911,-0.3698472180995799,-0.1480015206296353,-0.17306909476366839
-0.9009777439332007,-0.36949217838069454,-0.15100053174045416,-0.17003980242493716
-0.9041319750864746,-0.36529172084932937,-0.14941135023692914,-0.16365720324826266
-0.9029906975810257,-0.36722286531538484,-0.1490307713454555,-0.16596695839323206
-0.9029957319683868,-0.3663724924598418,-0.14909578135126977,-0.16775100361448744
-0.9041923915741014,-0.362151504590952,-0.14605239571663559,-0.17306379207492745
-0.903752027372571,-0.36163388071863667,-0.14450764305471753,-0.17768170343512532
-0.9036419455878544,-0.3611496504877366,-0.14305686097469172,-0.18037978265024623
-0.9031196560763037,-0.36188260336735883,-0.1424545296633212,-0.1819965295601748
-0.9025186675481321,-0.363312680893927,-0.14253405436898903,-0.18206598272206706
-0.9025277475536948,-0.36457601955478536,-0.14192621755562135,-0.17995820404684504
-0.9018258825823974,-0.3672578112822645,-0.14217968735152647,-0.1778109293953837
-0.9009533954571891,-0.3703155231517318,-0.14367549660839865,-0.17466208773024347
-0.9004345649079056,-0.37146254502185166,-0.14540794398352552,-0.17346410516263178
-0.9005387824090035,-0.3700970964414997,-0.14732422181229965,-0.1742227178997784
-0.9010897204201673,-0.36825910676053597,-0.14734610764628353,-0.17524757145403086
-0.9010112440986928,-0.36694576165275944,-0.14844519365551687,-0.1774643094930529
-0.900748369116739,-0.36628170388508163,-0.1496829338415557,-0.1791235263139283
-0.9004417920397326,-0.3668108945644296,-0.1516397921790576,-0.17793192874843844
-0.9006206328715483,-0.36800328523399306,-0.15492938867842973,-0.1716187470883302
-0.9000580832411986,-0.3714248092051374,-0.1615839373513579,-0.1607163425348502
-0.9004447018650228,-0.373593789452501,-0.16694105555871724,-0.1475053289039267
-0.9013930584603319,-0.3738105437341363,-0.1690946385899422,-0.138431658672959
-0.9011047382302251,-0.3750463873541531,-0.17175834714344715,-0.13360236942456657
-0.9014009386711981,-0.3761684849064033,-0.17270467990403887,-0.12706947351160158
-0.9015407130961179,-0.37755335769071474,-0.1737632442233319,-0.12034993890470808
-0.9005930350917187,-0.3813466692064208,-0.17425934084270267,-0.1146323020818093
-0.8995136667485598,-0.38487260648397337,-0.1751213835023347,-0.10991282582634321
-0.8989140823114008,-0.3874051127245345,-0.17490496119657123,-0.10620315762788357
-0.8983957115004466,-0.3892071748050334,-0.17386898550722715,-0.1056998121988782
-0.8980938930628101,-0.39043980958746866,-0.1703215142270567,-0.10942951311626328
-0.8968846441988699,-0.39093322681604525,-0.17192037742764046,-0.11494617838862475
-0.8971210570855813,-0.38770460616871827,-0.1723442988440659,-0.12311168494477026
-0.904503344883041,-0.3665886749251449,-0.16430816865830106,-0.14314097409706544
-0.9083770991908268,-0.35243800900796796,-0.1473070929692576,-0.1701153307763269
-0.9096270576495723,-0.3445028665989602,-0.13529137735011265,-0.18866043091381493
-0.9086131205287022,-0.3394233367816661,-0.12075255639988935,-0.2112647567937316
-0.9114948499324647,-0.3297264419768767,-0.10643474766510269,-0.22165123491525365
-0.911705555001865,-0.32612254313750966,-0.09265217256942299,-0.23206169427743348
-0.9057606006436796,-0.33846200352220207,-0.0872678363512985,-0.23963632677837043
-0.9047579765757454,-0.3436701623483509,-0.08476343334907008,-0.23689439319948108
-0.9027510357321004,-0.352348131314712,-0.09081250891849221,-0.22944391004384668
-0.9029298227367918,-0.3601011912034855,-0.0949008172112733,-0.2145666019223245
-0.9025635260998235,-0.36650681214991987,-0.10340918421922757,-0.20089409612630943
-0.8992433491170968,-0.3786077097141116,-0.11536707929111906,-0.1863006502777978
-0.8957211097054069,-0.3926785077989604,-0.1320013458128142,-0.1614405835736217
-0.8960780338249991,-0.3960499716356297,-0.15185465043983987,-0.1308765730915381
-0.8930605208591499,-0.4021163682706223,-0.16628216626637768,-0.11443629508896286
-0.8901855476706035,-0.40606433841868683,-0.17921462536891436,-0.10277877833405785
-0.8856421928701944,-0.410917341810698,-0.19718649073989905,-0.08889577815867356
-0.8868554354245313,-0.40590779330083093,-0.20761343411312982,-0.0749863940380324
-0.8869519802350869,-0.40628242040825296,-0.2099785000842907,-0.06449720212713059
-0.8870237931719904,-0.4076897327713962,-0.210246490247521,-0.05267168901565644
-0.8871298620508455,-0.4132140325056568,-0.2008914470867038,-0.04355934473124609
-0.8859116133027374,-0.4183945930512029,-0.1950510845414536,-0.04540562880235177
-0.8869733525997848,-0.41844017252204346,-0.18832616317508552,-0.05214701525340515
-0.8887628738914658,-0.41625075385209975,-0.17996654720427913,-0.06669273717255403
-0.8939219537595201,-0.40414345324042145,-0.1714693131942962,-0.09038705993090931
-0.8963279229155909,-0.39572673397598923,-0.16481968589894855,-0.11327441378796535
-0.8983468462867874,-0.3870214156451526,-0.16076994533930894,-0.13168353581530176
-0.9001356535306209,-0.3755031340716345,-0.15746288572987782,-0.15478615648836647
-0.9014787704135975,-0.36794551728136016,-0.15511462084808136,-0.16700812121985847
-0.9020493289411312,-0.3636911868983297,-0.1544781544129109,-0.17370148595921509
-0.9026641438200732,-0.35995054321699227,-0.15367048570454261,-0.17893720718220207
-0.9029842980445527,-0.3564272844724342,-0.15320977132599234,-0.1846771727752733
-0.903337461848073,-0.35194501632906444,-0.15274665986772074,-0.19179314841175435
-0.9044616492783362,-0.34460352343237843,-0.1502446962494151,-0.20155418940056152
-0.905382358800948,-0.33716353877507976,-0.14730214018535276,-0.21190946833959895
-0.906497715538098,-0.32905464517827127,-0.1434442950840984,-0.22228075531597113
-0.9064956220328827,-0.32264126313985936,-0.13793658810220547,-0.23482269903561337
-0.9075685222531298,-0.31784299632043944,-0.1322035704012522,-0.24045237246564638
-0.9072931119660022,-0.31938478248651914,-0.12717540795777654,-0.24215505693072492
-0.9067100447735712,-0.32418497423613485,-0.1251217255004033,-0.23900951470722748
-0.9064459765776061,-0.32915596520547463,-0.12419068546172196,-0.23364255674367856
-0.9063361613966476,-0.33838134698254296,-0.12112583390076492,-0.22221943148159656
-0.9042506228477193,-0.3452409210901597,-0.12736942332172338,-0.2166025080579132
-0.9041298814616655,-0.3508187072287319,-0.12268096767753958,-0.21077195366896023
-0.9014408096338561,-0.36075188778178463,-0.12542138594297297,-0.2037940815679211
-0.8992142820751239,-0.3665329228711466,-0.12743061432293173,-0.202061524191872
-0.8966304125296803,-0.37110308624979904,-0.13110476575514585,-0.20284983749906238
-0.8913804940490634,-0.37771800791149135,-0.13251797900694137,-0.2126240934906683
-0.8887570649871456,-0.3771072819624317,-0.13885637689085867,-0.22049933108486275
-0.8837971591560629,-0.38033186081417536,-0.1412199300722945,-0.2330391352181786
-0.8814177113385308,-0.38243307184402675,-0.14210583923925718,-0.23802039781752882
-0.8774850237595735,-0.38724474848342205,-0.14714577236197346,-0.24168100685309593
-0.8720277101681121,-0.400891057172031,-0.1413149928717649,-0.2426605471444393
-0.8645235050813505,-0.4126421855296712,-0.14998332483168386,-0.2446030704945952
-0.8571790112295505,-0.4203386911759541,-0.1554899282232279,-0.2537370732897713
-0.8491639454434657,-0.42290052017292284,-0.15650441382633187,-0.27492195332939745
-0.843048860572706,-0.4177323063989895,-0.15739843953577531,-0.29999036732693796
-0.835458019044474,-0.4112330836381708,-0.14984564505734238,-0.3323306113873177
-0.8294386738084782,-0.40060288303595987,-0.1478137108983301,-0.36013889720395453
-0.8250590613645583,-0.3937685609743115,-0.1521811691220208,-0.37558603620206826
-0.8180591083965534,-0.3931895620140058,-0.14665564745979656,-0.39328550726995415
-0.8102206817990245,-0.3914878944450293,-0.144009922424141,-0.4117534557664112
-0.8038746929427082,-0.38502273567420686,-0.15311777503610602,-0.42672940622602806
-0.798542201161757,-0.3823789490780181,-0.15116591519637085,-0.43961982125456744
-0.7930993874544626,-0.3767270490313188,-0.15084233561385224,-0.4542210086776468
-0.7815632843140544,-0.37816805442143797,-0.1340888974519076,-0.47766936398601356
-0.7784809048004792,-0.3555565765330592,-0.14785765487243097,-0.49566634206922516
-0.7732025697498972,-0.3463412790618473,-0.14261566172136012,-0.5117287537245774
-0.769362249266452,-0.33928580815116527,-0.13084323617693533,-0.5252112346858389
-0.7629102485893197,-0.3276795485282198,-0.13595889245500878,-0.5404713192585088
-0.7588583461911041,-0.32431850861450423,-0.13078173454143172,-0.5494067743912482
-0.7540569959736374,-0.3187758015688844,-0.1158066391303379,-0.5624666544798455
-0.746723083712949,-0.3076642720170606,-0.12215380021999375,-0.5769105273599455
-0.7423484620546554,-0.30110195859265976,-0.11536347567385966,-0.5873225034986496
-0.7380167278587086,-0.2947430794280319,-0.11139841313175192,-0.596697812950028
-0.7332030747895707,-0.28762604355777815,-0.11238094518913162,-0.6058507265146915
-0.730278118885226,-0.28324227878788216,-0.10430430720481468,-0.6128526138294453
-0.7265641737249126,-0.2788963283980037,-0.09627819679387757,-0.6205255256279867
-0.7166262663337816,-0.26949195056195896,-0.08880143670834698,-0.6371304681326455
-0.7104592387854283,-0.24898290749060958,-0.09145986620301179,-0.6518361640919125
-0.7000932374328275,-0.2309928328443568,-0.07632060846448117,-0.6713322355624318
-0.7031866635095584,-0.19561394240653185,-0.07237482042539757,-0.6797246872385709
-0.7048470391742255,-0.1723051908833494,-0.0603716540114847,-0.6854610318406649
-0.7057656030088963,-0.1466573732384005,-0.05772947055316568,-0.6906908295398294
-0.7086993860642196,-0.13010892532283883,-0.03762797694407395,-0.6923879189748128
-0.7055433196324649,-0.10937457853559693,-0.03614946429288325,-0.6992417712831389
-0.7042401426823427,-0.09669580836284393,-0.018438466643667745,-0.7031044570975269
-0.6982435841868273,-0.07256592251042224,-0.020772123686360534,-0.7118698789314795
-0.6943883766656357,-0.060777239075592786,-0.008800995587984944,-0.7169752239254183
-0.6907451265348212,-0.045533539326560075,0.005758502400534989,-0.7216402782115852
-0.6924746502610823,-0.02570422063665217,0.006912457856153426,-0.7209510243828644
-0.693519452573628,-0.014671533408233437,0.024533754495711678,-0.7198705181079937
-0.6957134805105937,0.004218630081842661,0.01983772011207118,-0.7180330994028779
-0.6964197995991119,0.016724525514599665,0.022755247286506106,-0.7170788251254573
-0.6961195911594713,0.025908306664237005,0.03215016451178592,-0.7167375983571854
-0.6937770458468836,0.03676390462022312,0.04813182248215543,-0.7176385769752174
-0.6947083498144285,0.055525076983745744,0.045915579216177754,-0.7156738446624917
-0.696199853518338,0.06738978938874465,0.04919830244951995,-0.7129824141366552
-0.6980827113305821,0.07733107409006831,0.056840103485316436,-0.7095559209246698
-0.6993270657544238,0.08679705751843253,0.07008351992057414,-0.7060426625257141
-0.704266445729594,0.10562975053248207,0.07148891262081389,-0.6983842337068795
-0.7069447572387428,0.11750606009014399,0.07738569967635597,-0.6931327277259827
-0.7100455002848602,0.1314642133310253,0.09395822402931273,-0.6853644526151778
-0.7156286955701738,0.15481806474301402,0.09740944625267109,-0.6741055732671927
-0.7198802615561852,0.173156413225028,0.10356396272761466,-0.6641263888198503
-0.7239616998549513,0.1902893775121339,0.11091111165199663,-0.653734087579638
-0.7260577006469854,0.20779908267472091,0.1133637755458767,-0.6456070761277334
-0.7332029025347404,0.22729727626048468,0.1346847450838699,-0.6265856101273624
-0.7349907089024025,0.2566203637552997,0.13144046469734597,-0.6137247900569112
-0.7384942990207385,0.2724212249437819,0.14340248834144756,-0.5998737870564768
-0.7400589340229728,0.2894446504311758,0.1488511876993891,-0.5885388273362566
-0.742655112228332,0.2983135405989567,0.15155957729696812,-0.5800880976113103
-0.7456177593597131,0.3023619268861252,0.15076949553675117,-0.5743692463010852
-0.7476074642674382,0.3059945787241293,0.1511108752483719,-0.5697507696728473
-0.7492980419959844,0.3107262637900665,0.1526896327931851,-0.5645242634670058
-0.7512430173429133,0.31806798422821725,0.14987704003954155,-0.5585728290066253
-0.7514498670316949,0.3251561744885588,0.14634157387227992,-0.5551402631315885
-0.7481635361292941,0.3294691929429373,0.14721294169418675,-0.556803227102766
-0.7455692994269384,0.32885182274112545,0.14772593133617307,-0.5604997967602878
-0.7412569898252389,0.3275367438028323,0.144030395528622,-0.5679022787394357
-0.736032763069314,0.3225757750112828,0.14009034513748322,-0.5784248804796274
-0.7346230918133458,0.31035924147810035,0.14301153575903136,-0.5861346258976304
-0.7327920629641721,0.30026098983793376,0.14086633653418287,-0.5941514240407227
-0.7332290828830044,0.28987638095163903,0.13960756644091205,-0.5990464212706248
-0.7325066987685015,0.28275108537455196,0.1344228002359435,-0.6044966743383549
-0.7328821204081333,0.26912905731463216,0.13207390596258056,-0.6107454069770353
-0.7331474123450699,0.2627290740220751,0.1310572369703008,-0.6134266654106209
-0.7337597315040363,0.26057893871209725,0.12822602736375227,-0.6142095708426929
-0.7331763798263601,0.2580026578150584,0.1261853680264487,-0.6164124856570878
-0.7318281419738153,0.25693724688056363,0.12672276844985464,-0.6183464229446427
-0.7322262806943096,0.2577891664882517,0.12748897569122672,-0.6173621251739198
-0.7331305462255622,0.2604859916307529,0.13098015509450078,-0.6144191971633354
-0.733741256928615,0.2668378910334899,0.13267196886195948,-0.6105894389367368
-0.7365380352545237,0.27410326298328574,0.13630509087327536,-0.6031584270982264
-0.7357883452350518,0.284715391615863,0.1377579928691433,-0.5988117179941417
-0.7364574310382039,0.2930268714703885,0.14028857882113235,-0.5933674101202449
-0.7375013469211613,0.3018780887530045,0.14278788214417576,-0.5870035779680638
-0.7365430648723239,0.3110536710399724,0.14543311244770063,-0.5827514375983305
-0.7372571352613686,0.3164898314260434,0.14670553375681852,-0.5785876316159371
-0.7358095057495591,0.32073592636999493,0.14788697444298415,-0.5777908809173613
-0.7342973186694026,0.3214101045249642,0.14760921020476067,-0.5794086945070018
-0.7324933101322223,0.3187850610940539,0.1477432147665654,-0.5830965656297186
-0.7330562388247801,0.31265458787491446,0.14545078252910756,-0.5862762442179035
-0.7342337999609629,0.30814635233338605,0.14371452383990033,-0.5876162183858961
-0.7342417409559058,0.3056058039676921,0.1401416671563847,-0.5897918683691893
-0.7340691042606979,0.3025766616592369,0.13936402496820932,-0.5917496299746267
-0.7328225101397532,0.3017565978763296,0.13702578809833743,-0.594254262659996
-0.7311591271938083,0.29965724690367135,0.13699482859080414,-0.5973644431136154
-0.7301839777054497,0.29726611509803735,0.13677236534207662,-0.5997979425028681
-0.7306074077046909,0.29029924137595053,0.130989539596501,-0.6039710528807835
-0.729314024753402,0.27235425466110247,0.12436829442456042,-0.6151884401765415
-0.7263517503998542,0.26364932645658695,0.11423670782383358,-0.6243814953617972
-0.726186201804208,0.2557183984731803,0.11437460557201609,-0.6278377235190159
-0.7237887494012812,0.25513200183994844,0.10950735126682852,-0.6317006096252691
-0.7214468505917453,0.2573153635442484,0.09807968088922284,-0.6353610917571342
-0.7176976062789622,0.24797774576081577,0.10863199276238734,-0.6415732872049761
-0.714950427650753,0.24653955746424014,0.10070874582349844,-0.6464687524718287
-0.7119483741919119,0.2424782766598815,0.09332394421430451,-0.6523990329931726
-0.7090685485608559,0.23290163100957023,0.096848115264425,-0.658482425166933
-0.7068496413723295,0.22743286085289843,0.08045650715444624,-0.6649546133574264
-0.706933679071371,0.21031028794197926,0.07491323189966533,-0.671120195109614
-0.7038125351383899,0.19427180974049246,0.07345820216598534,-0.6793455264860173
-0.7005531326664158,0.1806845639657912,0.05445608481662112,-0.6881954512589596
-0.6955734958712614,0.15451518580288048,0.05482862267773003,-0.6994972368821956
-0.6925752078399712,0.13743230205740936,0.04775942208157404,-0.7065203137585689
-0.6902484218217425,0.1190634860091653,0.03524334129661349,-0.7128386716395265
-0.6899428938333803,0.09791694386356958,0.018791183795719087,-0.7169644415881784
-0.6934852519842114,0.06945715696933265,0.01819180699339134,-0.7168842855987395
-0.6942715739967078,0.05510333456770567,0.011480077079667918,-0.7175087330685628
-0.6959912420742681,0.03843035827770322,-0.0010197915083951133,-0.7170204386260216
-0.694788891560672,0.02300543180663736,-0.005810534482683023,-0.7188222758982425
-0.6924329689093428,0.005628035885628314,-0.02320158799877623,-0.7210870965386746
-0.6909211559835171,-0.015679224685425732,-0.02826766255203933,-0.7222071041182793
-0.6914555197238292,-0.03171736944361394,-0.028215103691389347,-0.7211707443965958
-0.6907505499843498,-0.03972608060139168,-0.04708770994157698,-0.7204640155327107
-0.6944896307858164,-0.0581268139258236,-0.04052310181402467,-0.7160050970637883
-0.6959150434956892,-0.06672718693857713,-0.049948617735047184,-0.7132706097812404
-0.7002354526284964,-0.07721009327378844,-0.06225427422397906,-0.706988987831563
-0.7055290655231925,-0.09690542444417762,-0.06538488984506625,-0.6989727799595093
-0.7073213732552416,-0.11076988463289426,-0.06638086121057601,-0.6949964853938151
-0.710164338161286,-0.12227313321958383,-0.07147522454064519,-0.6896427523368954
-0.7148352264555142,-0.13286618945135448,-0.08639259185326552,-0.6810972481418567
-0.7160364866032429,-0.15445957024728957,-0.08477227404729953,-0.6754611679629579
-0.7205403427640098,-0.1638048970298618,-0.10469664522527501,-0.6656037776448402
-0.7240247412468527,-0.18435640271439696,-0.09396592803212292,-0.6580054429271933
-0.7299760925603159,-0.1977233640280252,-0.11474350446565046,-0.6441074574571863
-0.7349253023506629,-0.21814952443457186,-0.11724602410980715,-0.6313072527573116
-0.739597449419597,-0.2361166588149184,-0.11426083027396708,-0.619829872682145
-0.7459946097929944,-0.24301133393474814,-0.13449850153692725,-0.6052666602987323
-0.7518666441224491,-0.2634604350003632,-0.13235112409184302,-0.5897188639364659
-0.756595044234808,-0.27664097235779816,-0.13423582923192434,-0.5770740745765491
-0.7613760904293627,-0.28516817577048553,-0.14674255903354205,-0.563428989752639
-0.7661861010985114,-0.2978235715740909,-0.14553375372084326,-0.5505269771806047
-0.7710017634507184,-0.3016523925514213,-0.14500114969885197,-0.5417902940232069
-0.7774985807459006,-0.30082222074820153,-0.15474231133109917,-0.5301479469519044
-0.785385057918701,-0.3125893981840364,-0.14541452853701897,-0.5141136878416275
-0.7929766746580594,-0.31863481586096887,-0.15351495094841439,-0.4960777180583003
-0.795167304438209,-0.33234960270632313,-0.14738113157415803,-0.4853160425830393
-0.7982076131000359,-0.33629758685165906,-0.14916565787595149,-0.47698867897133124
-0.8019372389665885,-0.33930917781771525,-0.14691686360220718,-0.46923495066664367
-0.8056571205690721,-0.3379028595709832,-0.15675147223933797,-0.4606161497752902
-0.8118284701751634,-0.338375525043354,-0.1645602717113992,-0.44649355926110457
-0.820175919207842,-0.34589839415239954,-0.1577265014052314,-0.42753738428131904
-0.8255268611617351,-0.3487859921186427,-0.1634565618202336,-0.4124752228029731
-0.8306048561524145,-0.35429874248695115,-0.16424810828927952,-0.39697679361780286
-0.8370479782580481,-0.355952498177735,-0.16968156315825278,-0.3792843765386481
-0.8428840803095089,-0.36061416645263,-0.16239276162121724,-0.36487331667785083
-0.8463364897514732,-0.3629240378469283,-0.16005338590600635,-0.35550470016009905
-0.8485054792026997,-0.3641434359270538,-0.15685930989654379,-0.35047568464766465
-0.8490650856650878,-0.3595496510768996,-0.15724739809846686,-0.3536746668218451
-0.8511943398056139,-0.35228947491988183,-0.149728871944603,-0.35908457997239274
-0.8510266557016773,-0.3474588540601278,-0.14632884937895443,-0.3655322495028475
-0.8504987734598976,-0.34448618049626833,-0.14423240846444976,-0.370375665846544
-0.8504386232670187,-0.34062882978778186,-0.13393702384608344,-0.37787164038990606
-0.8485606042061589,-0.3412177833920569,-0.1345493849104079,-0.38132905269547407
-0.8463912717684438,-0.34500822482203186,-0.1343229916865447,-0.38281660712033505
-0.8441575799149497,-0.3464891945990807,-0.13782174546650275,-0.38516014948747695
-0.843022650682842,-0.34818034948661913,-0.13890299134467585,-0.38573195604757027
-0.8421154381654626,-0.3492582684416291,-0.14216203197818045,-0.3855518947923605
-0.8412429676072953,-0.3505802798450286,-0.1440479733357392,-0.38555684703790605
-0.8409982230126822,-0.35043611760263704,-0.14656080759290818,-0.3852745841825685
-0.8417578716053465,-0.3499894277811917,-0.14801706812032217,-0.3834605685008876
-0.8417431096921595,-0.352713337366218,-0.15063649836513177,-0.3799613236324766
-0.8419747312117193,-0.356643589579633,-0.1548114044359406,-0.3740552148573693
-0.8434327345992508,-0.36040343842624256,-0.15779494526798304,-0.365829575663556
-0.8440028039972486,-0.36384933144337694,-0.16083848970859835,-0.3597276268831231
-0.8444952919774218,-0.36547729962421305,-0.16225193314266642,-0.35627026992182176
-0.8446109751110333,-0.3678156559558851,-0.16512922734835875,-0.35224475005408584
-0.8449439249980972,-0.3696129276949114,-0.16670405906631675,-0.3488062663639249
-0.8458814565216939,-0.3695405496839339,-0.16630255007289801,-0.34679667379143453
-0.843873404879262,-0.37042423458288193,-0.1708702835403174,-0.34852121403945635
-0.8450926875931969,-0.36839474536707084,-0.17144690560182074,-0.3474329985495539
-0.8459415889407058,-0.3656856923546098,-0.1718402328204917,-0.348034334092296
-0.8466777803588205,-0.3638765678613233,-0.1713622976588068,-0.34837555436121626
-0.847009519190323,-0.36216293711288267,-0.17106657398501487,-0.34949837380565485
-0.8476224350798218,-0.36094456192245783,-0.1700211682435015,-0.34978289486841563
-0.8480717756504627,-0.36080957626880195,-0.1690278737079941,-0.34931413104241726
-0.8494207744453066,-0.359937547971681,-0.16674455182293704,-0.34803106522308425
-0.8486036218181039,-0.3612022256155502,-0.16585232640606923,-0.3491389740141694
-0.8482460690918567,-0.3613405903714694,-0.1642243941547462,-0.35063079288333626
-0.848633134655322,-0.36004789267733783,-0.16105836716564526,-0.3524877521238117
-0.8496160597868985,-0.35749620156487627,-0.15652628131205948,-0.35475156064942737
-0.8502032209948371,-0.35411129913627903,-0.1513465865731367,-0.3589622976458788
-0.8479448819794708,-0.35273231364901136,-0.14767638309200032,-0.36709837345246077
-0.8470267494640423,-0.3496479434831553,-0.14447969664934457,-0.3733866364662892
-0.8461727769239804,-0.3462906569968139,-0.14182997819075083,-0.37941886753336307
-0.8445895333987496,-0.34360334638591494,-0.1401959290041046,-0.38594090505931977
-0.8438361380183463,-0.3414396652507521,-0.1396177409819805,-0.38970057183529283
-0.8438359023312263,-0.33968589542390176,-0.13937976226225038,-0.3913155345776301
-0.8426719246093375,-0.3404366468598836,-0.14089443119350217,-0.39262663989840163
-0.8437639902257111,-0.3402994389264135,-0.14167533595930987,-0.39011124585498214
-0.84479425137597,-0.34151705988684283,-0.14262470004814787,-0.38645447223277296
-0.8455914691728033,-0.3446479682889695,-0.14295256465703454,-0.38178213633809216
-0.8457557906544433,-0.34794168494629507,-0.14348268970888284,-0.37821492868729517
-0.8452608834600149,-0.35010107131360124,-0.14430196195172593,-0.3770149299593849
-0.844994384790323,-0.35035721212161086,-0.14426072349939856,-0.37739005061295905
-0.844602920413142,-0.34901472546796636,-0.14392405659598312,-0.3796321224108001
-0.8442033875115214,-0.34654091210142923,-0.14308812292501477,-0.3830872383020617
-0.8441813924406874,-0.34407154720138117,-0.1420693457562568,-0.3857315527808961
-0.8441625892364188,-0.34211693931327847,-0.1412149405376485,-0.3878194458747126
-0.8440420084883862,-0.34078873748207816,-0.14018010149145887,-0.38962258005664685
-0.8437203097968664,-0.340895784126587,-0.13951705917931895,-0.39046284021593436
-0.8435036101884793,-0.3412999864055113,-0.13978958674500813,-0.3904802342172472
-0.843417564519135,-0.34290025021092607,-0.13985662268526283,-0.3892382563033092
-0.8428170188853474,-0.34520317333078354,-0.1412120704009738,-0.3880121020493922
